chr	start	end	avg.rate_GCB	avg.rate_FL	avg.rate_BL
chr1	12114314	12114904	0.393269	0.645096	0.708141
chr1	12116470	12116784	0.0653571	0.389732	0.490179
chr1	11105418	11105572	0.593654	0.50375	0.154167
chr1	12218826	12219122	0.807125	0.549125	0.402125
chr1	12064616	12066562	0.132773	0.472091	0.719091
chr1	12126522	12126770	0.400556	0.675556	0.758148
chr1	12126990	12127704	0.297614	0.432955	0.620227
chr1	12129424	12129900	0.428542	0.616458	0.780069
chr1	12239812	12240032	0.744167	0.564306	0.261759
chr1	12242546	12243274	0.624167	0.455972	0.227407
chr1	12495378	12495952	0.0464583	0.249896	0.3925
chr1	12496850	12496952	0.223125	0.562812	0.585625
chr1	11864212	11865042	0.676667	0.591111	0.405926
chr1	11864212	11865042	0.676667	0.591111	0.405926
chr1	12509910	12510134	0.0402273	0.179432	0.404318
chr1	12225222	12225890	0.820833	0.694861	0.483796
chr1	12579060	12579346	0.148056	0.289028	0.47213
chr1	11937882	11938126	0.616944	0.399444	0.250741
chr1	9650340	9650912	0.502361	0.529722	0.168657
chr1	9651128	9651376	0.618333	0.626806	0.18213
chr1	9651644	9652786	0.763462	0.734583	0.378462
chr1	9662072	9662370	0.716786	0.463527	0.294167
chr1	12249396	12251056	0.799643	0.611131	0.442817
chr1	12249396	12251056	0.799643	0.611131	0.442817
chr1	12251742	12251890	0.891538	0.668462	0.529103
chr1	12251742	12251890	0.891538	0.668462	0.529103
chr1	12251984	12252928	0.772604	0.596927	0.415486
chr1	12258560	12258938	0.743409	0.660341	0.282197
chr1	12259624	12259828	0.793333	0.477778	0.178704
chr1	12607392	12608024	0.7275	0.596979	0.367847
chr1	12159600	12160098	0.773529	0.713015	0.410245
chr1	12172068	12172748	0.811389	0.724583	0.468241
chr1	12172848	12173420	0.862222	0.780556	0.490741
chr1	12659472	12660014	0.561944	0.434306	0.20713
chr1	12988616	12989410	0.609667	0.41725	0.284389
chr1	12263400	12264082	0.754766	0.642187	0.412266
chr1	12267330	12267738	0.808056	0.658056	0.489537
chr1	12269558	12270224	0.678333	0.569167	0.331759
chr1	13377082	13378382	0.6175	0.424605	0.277588
chr1	12090082	12090142	0.351667	0.50875	0.716111
chr1	14039048	14039498	0.763333	0.468646	0.313194
chr1	14049030	14049792	0.801389	0.6675	0.407593
chr1	13839066	13839148	0.277708	0.391458	0.505347
chr1	13839066	13839148	0.277708	0.391458	0.505347
chr1	13839506	13839610	0.2396	0.47505	0.5505
chr1	13839506	13839610	0.2396	0.47505	0.5505
chr1	13909522	13909864	0.4105	0.52325	0.645881
chr1	12678206	12678280	0.0751923	0.220577	0.450385
chr1	14288570	14289864	0.671042	0.493333	0.315139
chr1	14145490	14145742	0.89375	0.825625	0.563125
chr1	14853576	14853786	0.414444	0.617361	0.73
chr1	12175350	12175654	0.848542	0.7825	0.434444
chr1	12187566	12188000	0.72	0.444583	0.169259
chr1	12188100	12188262	0.8775	0.723056	0.508056
chr1	14219212	14219450	0.0847368	0.3425	0.361579
chr1	14219470	14219558	0.153661	0.406786	0.489821
chr1	12190768	12191708	0.88125	0.812125	0.565333
chr1	14235762	14236674	0.859167	0.649444	0.524444
chr1	14934590	14934702	0.785556	0.695417	0.371204
chr1	14127966	14128114	0.805625	0.600781	0.285
chr1	14133800	14134884	0.64879	0.577339	0.297796
chr1	14625764	14626082	0.828611	0.681389	0.48037
chr1	14630954	14631374	0.725278	0.627361	0.351204
chr1	14238652	14238780	0.320937	0.558125	0.839583
chr1	14998968	14999246	0.72525	0.620125	0.4335
chr1	14911366	14912002	0.6685	0.448	0.312833
chr1	15146950	15147078	0.684545	0.415568	0.349924
chr1	15236418	15236526	0.818437	0.787031	0.471771
chr1	14925066	14925338	0.0693269	0.359423	0.307019
chr1	14925424	14925746	0.0697945	0.320497	0.299852
chr1	14925814	14926016	0.0316667	0.266218	0.267009
chr1	15550986	15551068	0.555278	0.725278	0.821019
chr1	11713988	11714270	0.531111	0.509514	0.222315
chr1	11713988	11714270	0.531111	0.509514	0.222315
chr1	15268500	15268808	0.654423	0.538462	0.2175
chr1	15606942	15607080	0.716667	0.545694	0.303333
chr1	15587892	15587972	0.0855556	0.201111	0.364167
chr1	15637866	15638390	0.790833	0.635833	0.469259
chr1	15668618	15668954	0.265469	0.441172	0.59474
chr1	15668618	15668954	0.265469	0.441172	0.59474
chr1	15504254	15504452	0.395278	0.68875	0.637361
chr1	15945654	15945772	0.258333	0.468472	0.538148
chr1	15827312	15827632	0.711111	0.583472	0.264907
chr1	15836154	15836718	0.800385	0.668558	0.415
chr1	11973408	11973586	0.637222	0.576667	0.216019
chr1	11975114	11975898	0.52025	0.541812	0.162292
chr1	11977820	11977978	0.760333	0.682083	0.331389
chr1	11983420	11983716	0.686667	0.589861	0.321667
chr1	11983994	11984144	0.758889	0.714444	0.393981
chr1	11984296	11984758	0.749091	0.652614	0.450985
chr1	16185914	16186106	0.744444	0.640278	0.325278
chr1	16243520	16243988	0.104375	0.338229	0.558611
chr1	15479294	15479320	0.085	0.30625	0.465417
chr1	15479294	15479320	0.085	0.30625	0.465417
chr1	15480290	15480492	0.0798125	0.313594	0.381229
chr1	15480290	15480492	0.0798125	0.313594	0.381229
chr1	15480496	15480658	0.0637234	0.315186	0.344752
chr1	15480748	15480856	0.105455	0.291364	0.364848
chr1	16291072	16291540	0.0359615	0.353365	0.339679
chr1	16340196	16340386	0.5525	0.537917	0.147315
chr1	15815884	15816042	0.786111	0.654306	0.419352
chr1	15688548	15689484	0.783438	0.700833	0.382847
chr1	1444149	1444309	0.796389	0.64375	0.417685
chr1	1471400	1471542	0.763636	0.720795	0.442273
chr1	1473789	1473975	0.704271	0.594792	0.267535
chr1	16026408	16026974	0.765	0.638889	0.363056
chr1	16172826	16173246	0.655833	0.595139	0.251852
chr1	16172826	16173246	0.655833	0.595139	0.251852
chr1	16319732	16320360	0.707	0.6002	0.38
chr1	16461738	16461968	0.798056	0.722222	0.449167
chr1	16162940	16163390	0.500547	0.373984	0.113568
chr1	16164274	16165078	0.899063	0.752969	0.384653
chr1	16564586	16564724	0.35575	0.359	0.704333
chr1	16344342	16344492	0.686136	0.489659	0.235
chr1	16344342	16344492	0.686136	0.489659	0.235
chr1	16349916	16350422	0.654808	0.512885	0.298077
chr1	16351338	16351792	0.638611	0.504028	0.320093
chr1	16714232	16714846	0.261389	0.402639	0.527407
chr1	16714232	16714846	0.261389	0.402639	0.527407
chr1	16115204	16115788	0.379808	0.254615	0.0812179
chr1	16553454	16553558	0.278	0.469125	0.566583
chr1	16554002	16554536	0.272135	0.477786	0.56572
chr1	16847208	16847356	0.41475	0.562063	0.655708
chr1	16847480	16847574	0.19125	0.426406	0.459896
chr1	17022402	17023036	0.569833	0.418417	0.215667
chr1	17022402	17023036	0.569833	0.418417	0.215667
chr1	17189400	17189440	0.219375	0.505781	0.443021
chr1	17026640	17026716	0.417778	0.43625	0.101481
chr1	17026640	17026716	0.417778	0.43625	0.101481
chr1	16094338	16094734	0.82	0.665833	0.46537
chr1	16826494	16826886	0.701293	0.62306	0.373161
chr1	17031232	17031594	0.7305	0.711625	0.30725
chr1	17031232	17031594	0.7305	0.711625	0.30725
chr1	17031908	17032220	0.677708	0.625104	0.355139
chr1	17031908	17032220	0.677708	0.625104	0.355139
chr1	16770348	16770874	0.873636	0.609886	0.533106
chr1	16403186	16403486	0.681	0.557125	0.299417
chr1	16405926	16406104	0.789063	0.594844	0.437917
chr1	17462868	17463236	0.660385	0.582596	0.219808
chr1	17488948	17489384	0.7175	0.526111	0.348241
chr1	17490556	17490720	0.729808	0.559135	0.415577
chr1	17525380	17526232	0.702	0.532083	0.391111
chr1	17511850	17512654	0.791944	0.635556	0.459259
chr1	16472738	16473230	0.516944	0.323611	0.153148
chr1	16489924	16490048	0.742188	0.632344	0.355417
chr1	17519498	17521136	0.7775	0.583008	0.440208
chr1	17459966	17460412	0.781731	0.566731	0.349359
chr1	17475916	17476066	0.441538	0.603365	0.721538
chr1	17535776	17536586	0.791591	0.588409	0.411591
chr1	17427766	17429052	0.71125	0.518875	0.37825
chr1	17698412	17699022	0.574444	0.439444	0.241204
chr1	17699764	17699928	0.714687	0.475312	0.384792
chr1	17603968	17604526	0.644	0.4595	0.270417
chr1	17603968	17604526	0.644	0.4595	0.270417
chr1	17641100	17642476	0.704038	0.482404	0.384359
chr1	17680460	17681144	0.5775	0.488661	0.261429
chr1	17241296	17241492	0.524687	0.45125	0.180729
chr1	17397544	17398444	0.752708	0.5975	0.403125
chr1	17405776	17405892	0.391364	0.416023	0.612121
chr1	17409080	17409500	0.737857	0.553304	0.390417
chr1	18013678	18013834	0.702222	0.523889	0.354352
chr1	18021728	18022276	0.6125	0.491	0.245917
chr1	17979448	17979904	0.594643	0.449464	0.296071
chr1	17927730	17928098	0.800455	0.632386	0.448485
chr1	17935348	17935956	0.659545	0.549432	0.327576
chr1	16273868	16274472	0.664722	0.520694	0.33787
chr1	16274938	16275264	0.177679	0.376339	0.478274
chr1	16279322	16279468	0.425227	0.540341	0.678561
chr1	18121610	18122256	0.605	0.511786	0.182798
chr1	18122258	18122376	0.75925	0.686625	0.200667
chr1	18252656	18253496	0.684375	0.500729	0.323681
chr1	18303756	18305304	0.688	0.415417	0.303833
chr1	18305926	18307072	0.556957	0.405272	0.206341
chr1	17542028	17542706	0.809667	0.654833	0.458167
chr1	17553310	17553584	0.684687	0.538125	0.291146
chr1	17558676	17559298	0.820556	0.530278	0.373241
chr1	18345904	18346486	0.521111	0.47125	0.178333
chr1	18404832	18405308	0.728235	0.642647	0.383971
chr1	9434348	9434526	0.863333	0.734444	0.501852
chr1	9445258	9445542	0.7905	0.60225	0.279917
chr1	9450158	9450266	0.193333	0.294861	0.553889
chr1	9460218	9460454	0.495682	0.450682	0.134545
chr1	9471524	9472106	0.197222	0.460972	0.642037
chr1	9492570	9493492	0.723125	0.574375	0.366944
chr1	18529826	18530912	0.641786	0.618333	0.319365
chr1	18292248	18293508	0.706324	0.434706	0.310686
chr1	15727988	15728660	0.767692	0.627019	0.298846
chr1	15732726	15732964	0.742222	0.634861	0.409398
chr1	15742176	15742340	0.2325	0.5445	0.616417
chr1	18484684	18485560	0.726591	0.606705	0.406364
chr1	17959380	17959718	0.794444	0.57	0.430926
chr1	17788388	17788688	0.583971	0.54625	0.25902
chr1	18627896	18628228	0.628889	0.429722	0.27963
chr1	18804502	18804576	0.1475	0.3175	0.404167
chr1	18435568	18435874	0.186312	0.382	0.422667
chr1	18860660	18861570	0.652375	0.563375	0.250625
chr1	19029648	19029766	0.328889	0.510139	0.591574
chr1	19292408	19292514	0.136562	0.374531	0.559583
chr1	19300920	19301456	0.778542	0.673854	0.437847
chr1	19043710	19043828	0.228293	0.396341	0.537256
chr1	19050512	19050678	0.203929	0.354375	0.499702
chr1	18805536	18805804	0.730313	0.539531	0.431979
chr1	18969596	18969784	0.180469	0.416992	0.530312
chr1	18970180	18970234	0.13775	0.43075	0.40125
chr1	18970480	18970604	0.148409	0.358864	0.382045
chr1	18971584	18971656	0.22875	0.413281	0.45125
chr1	19335460	19336178	0.792222	0.716389	0.455833
chr1	19337532	19337568	0.497812	0.365469	0.867292
chr1	19339242	19339812	0.696111	0.591667	0.289074
chr1	19260784	19261528	0.786	0.509875	0.262333
chr1	19265304	19265898	0.832708	0.739688	0.515278
chr1	19600364	19600912	0.315312	0.570052	0.695197
chr1	19781060	19781552	0.0294444	0.197083	0.369722
chr1	19215348	19216118	0.869167	0.794833	0.522167
chr1	19215348	19216118	0.869167	0.794833	0.522167
chr1	19217104	19217472	0.846944	0.722083	0.552778
chr1	19217104	19217472	0.846944	0.722083	0.552778
chr1	19686626	19687060	0.402188	0.522031	0.639896
chr1	19652784	19652872	0.304167	0.485667	0.541833
chr1	18957534	18957714	0.141413	0.43913	0.503261
chr1	18958204	18958272	0.167125	0.375812	0.545667
chr1	18958276	18958428	0.149375	0.384598	0.436131
chr1	18958900	18959590	0.209594	0.443453	0.52724
chr1	18962744	18963180	0.127308	0.322324	0.387115
chr1	18967768	18968000	0.185395	0.314539	0.442237
chr1	20037700	20038068	0.0594444	0.198611	0.3525
chr1	20135076	20136412	0.75375	0.628409	0.442462
chr1	20198560	20199344	0.615278	0.517917	0.278704
chr1	19392702	19393088	0.7225	0.634875	0.409667
chr1	20141610	20142930	0.690431	0.586379	0.333218
chr1	20141610	20142930	0.690431	0.586379	0.333218
chr1	20503686	20505408	0.632188	0.558672	0.282187
chr1	20516338	20516868	0.746136	0.626364	0.413485
chr1	19198658	19199156	0.877222	0.789167	0.454537
chr1	19198658	19199156	0.877222	0.789167	0.454537
chr1	19199534	19200054	0.833333	0.710278	0.479352
chr1	19199534	19200054	0.833333	0.710278	0.479352
chr1	19204904	19205194	0.808333	0.695833	0.508426
chr1	19204904	19205194	0.808333	0.695833	0.508426
chr1	19209032	19209244	0.771875	0.652969	0.37375
chr1	19209032	19209244	0.771875	0.652969	0.37375
chr1	19210984	19211496	0.819	0.6515	0.505083
chr1	19210984	19211496	0.819	0.6515	0.505083
chr1	19210984	19211496	0.819	0.6515	0.505083
chr1	20088180	20088808	0.6575	0.58375	0.359444
chr1	20091208	20091904	0.708158	0.593224	0.354605
chr1	20526668	20528094	0.728333	0.599688	0.335174
chr1	20586432	20587104	0.65	0.493942	0.332372
chr1	20686420	20687684	0.6005	0.49915	0.2273
chr1	20701668	20702120	0.6515	0.441375	0.320833
chr1	20707448	20707514	0.256875	0.404688	0.532812
chr1	20729712	20730908	0.656739	0.523478	0.331594
chr1	20731372	20732176	0.609861	0.516875	0.196898
chr1	20840948	20841074	0.58625	0.593625	0.260833
chr1	21001896	21002204	0.853	0.689875	0.536083
chr1	19992142	19992420	0.258804	0.463098	0.598696
chr1	19795060	19795650	0.31675	0.590875	0.690917
chr1	19796400	19796638	0.300278	0.627222	0.798889
chr1	20693014	20693290	0.255278	0.477778	0.656466
chr1	20940596	20941376	0.716786	0.600893	0.368929
chr1	21508652	21508976	0.275	0.4675	0.575104
chr1	20465824	20465916	0.80575	0.71625	0.386417
chr1	20474536	20474812	0.642187	0.504062	0.338021
chr1	21009884	21010212	0.64075	0.5845	0.257167
chr1	21013196	21013616	0.6625	0.518393	0.332083
chr1	21614926	21615316	0.406	0.444375	0.682
chr1	21721616	21722588	0.857895	0.796842	0.520132
chr1	21054308	21054526	0.591111	0.454583	0.178056
chr1	20879376	20879456	0.249688	0.467969	0.489896
chr1	21860664	21861330	0.75075	0.58325	0.3595
chr1	21760750	21761056	0.495625	0.455469	0.111562
chr1	21761240	21761426	0.734091	0.621023	0.335152
chr1	21767596	21768092	0.863889	0.785417	0.553333
chr1	21872736	21873168	0.793889	0.639306	0.442778
chr1	21841490	21843132	0.7546	0.71785	0.375033
chr1	21847112	21847676	0.133523	0.495739	0.432424
chr1	21847700	21847780	0.128529	0.503309	0.772304
chr1	21759420	21759468	0.602	0.5615	0.191917
chr1	21041878	21041982	0.724444	0.55375	0.316574
chr1	22156506	22156616	0.759167	0.58625	0.251019
chr1	22118096	22118424	0.137273	0.346136	0.442652
chr1	22126616	22126886	0.700192	0.565481	0.382756
chr1	19246538	19246684	0.852727	0.773182	0.399773
chr1	19246538	19246684	0.852727	0.773182	0.399773
chr1	22150070	22150296	0.453816	0.648487	0.722763
chr1	22150070	22150296	0.453816	0.648487	0.722763
chr1	22353286	22354116	0.202333	0.381333	0.582833
chr1	21893860	21893958	0.757344	0.596563	0.38974
chr1	21993400	21993678	0.691974	0.533487	0.250439
chr1	22565830	22566080	0.531563	0.436563	0.185937
chr1	21949482	21950916	0.665	0.542303	0.289123
chr1	22380770	22381004	0.470577	0.554327	0.760513
chr1	22678064	22678324	0.231944	0.346528	0.48287
chr1	22444956	22445468	0.603611	0.56125	0.2875
chr1	22453028	22453662	0.727292	0.588333	0.36559
chr1	22461240	22461890	0.6245	0.5275	0.2965
chr1	22889596	22889668	0.309643	0.420625	0.651071
chr1	22889668	22889880	0.103944	0.262361	0.332944
chr1	22890212	22890376	0.0951786	0.317679	0.337917
chr1	22867660	22867952	0.536875	0.480833	0.128681
chr1	21655688	21655884	0.85975	0.789125	0.4665
chr1	21662910	21663120	0.148421	0.369474	0.390175
chr1	21673720	21674876	0.812292	0.715521	0.497708
chr1	23089420	23089784	0.670833	0.543646	0.319861
chr1	23081056	23081156	0.238125	0.422187	0.498333
chr1	23186058	23186160	0.281667	0.634028	0.597963
chr1	23186454	23186592	0.18125	0.534062	0.559479
chr1	22189758	22190270	0.751094	0.611016	0.321042
chr1	22191688	22192276	0.810556	0.739861	0.367407
chr1	22198700	22199404	0.625682	0.535227	0.250871
chr1	22223470	22223842	0.756538	0.548846	0.413397
chr1	17706564	17707084	0.728333	0.593417	0.391222
chr1	17723448	17723684	0.684444	0.474028	0.340185
chr1	17758108	17758572	0.069881	0.337857	0.342659
chr1	22175452	22175514	0.7775	0.611944	0.450926
chr1	22909946	22910306	0.570833	0.444583	0.218333
chr1	22920806	22920928	0.252812	0.336406	0.668958
chr1	23133574	23133984	0.604688	0.474687	0.235729
chr1	23495492	23495578	0.204615	0.368462	0.518397
chr1	23876908	23878540	0.747353	0.687059	0.383529
chr1	23852604	23854628	0.685521	0.571198	0.173958
chr1	23917632	23917960	0.741667	0.804444	0.2775
chr1	23960028	23960934	0.666667	0.659375	0.359583
chr1	23949832	23950996	0.5975	0.611406	0.284479
chr1	23941106	23942696	0.860714	0.769464	0.439405
chr1	23933104	23933640	0.653958	0.54526	0.145799
chr1	23906656	23907132	0.790833	0.724028	0.354074
chr1	23907358	23908016	0.669211	0.588553	0.192412
chr1	23908518	23909948	0.869239	0.770707	0.472138
chr1	23879730	23880680	0.531711	0.440329	0.140921
chr1	23881940	23882908	0.627941	0.515882	0.0785784
chr1	23962928	23963572	0.846346	0.741827	0.532756
chr1	23944570	23945808	0.672333	0.578583	0.2655
chr1	23926584	23926888	0.691111	0.736806	0.195926
chr1	23927448	23928456	0.7787	0.68875	0.121367
chr1	23930784	23931556	0.825	0.745875	0.44375
chr1	24048828	24049116	0.304687	0.513516	0.584115
chr1	24250292	24250896	0.679583	0.524583	0.273264
chr1	24233660	24234272	0.548833	0.41675	0.121056
chr1	24233660	24234272	0.548833	0.41675	0.121056
chr1	23892424	23893260	0.838438	0.709844	0.495521
chr1	23895364	23895808	0.815556	0.665694	0.470556
chr1	23953262	23953654	0.672361	0.432431	0.0958796
chr1	23956376	23957828	0.780577	0.714712	0.390705
chr1	23750636	23750702	0.10475	0.300625	0.333583
chr1	24308716	24308968	0.700962	0.768654	0.281538
chr1	24266040	24266624	0.7035	0.60625	0.403583
chr1	24255116	24256312	0.806184	0.628882	0.341711
chr1	24255116	24256312	0.806184	0.628882	0.341711
chr1	24342934	24343578	0.765556	0.636944	0.405741
chr1	24267660	24268500	0.767241	0.686552	0.422787
chr1	24098992	24099608	0.901618	0.880074	0.446716
chr1	23279724	23280412	0.240458	0.479576	0.622495
chr1	24245526	24245666	0.866389	0.731111	0.447778
chr1	24247312	24247652	0.738182	0.738864	0.424242
chr1	24553224	24553806	0.09075	0.317125	0.36175
chr1	24191812	24192436	0.583	0.753625	0.839167
chr1	24611244	24611872	0.785833	0.637917	0.418148
chr1	24612896	24613408	0.780556	0.573194	0.442037
chr1	24674836	24674954	0.776389	0.697083	0.332037
chr1	24678612	24679176	0.811667	0.63375	0.386389
chr1	24524058	24525512	0.693824	0.611029	0.345
chr1	24526434	24527284	0.767778	0.611389	0.275278
chr1	24528830	24529300	0.690294	0.533971	0.123922
chr1	24530664	24531576	0.817917	0.729792	0.461875
chr1	24532112	24532788	0.838846	0.697596	0.339423
chr1	24784006	24784486	0.940909	0.880455	0.539848
chr1	24814276	24814992	0.116389	0.234306	0.420093
chr1	24278068	24278344	0.679375	0.458594	0.312917
chr1	24283656	24283994	0.699167	0.586667	0.166528
chr1	24851444	24852464	0.879722	0.805556	0.52287
chr1	24510958	24513080	0.676571	0.630893	0.199976
chr1	24518116	24518822	0.263056	0.384861	0.567037
chr1	24229216	24229252	0.3005	0.666375	0.545
chr1	24229216	24229252	0.3005	0.666375	0.545
chr1	24229844	24230756	0.7647	0.6277	0.3684
chr1	24229844	24230756	0.7647	0.6277	0.3684
chr1	24231538	24231828	0.414167	0.497778	0.673889
chr1	24873464	24874296	0.826111	0.679861	0.394167
chr1	24914698	24916284	0.743125	0.542422	0.404583
chr1	24859168	24859364	0.684167	0.618333	0.289074
chr1	24403532	24403720	0.635625	0.487031	0.251146
chr1	24403532	24403720	0.635625	0.487031	0.251146
chr1	24403532	24403720	0.635625	0.487031	0.251146
chr1	24403532	24403720	0.635625	0.487031	0.251146
chr1	24949798	24950012	0.646111	0.526806	0.310093
chr1	25103336	25103928	0.646667	0.603095	0.297579
chr1	25100588	25100710	0.845833	0.700278	0.245093
chr1	24878420	24878528	0.620625	0.62375	0.232812
chr1	24886756	24887274	0.822692	0.628846	0.421154
chr1	25275556	25276228	0.406818	0.7875	0.711136
chr1	25273392	25273776	0.248	0.770083	0.747944
chr1	25076236	25077076	0.722344	0.594219	0.298802
chr1	24899808	24899940	0.654375	0.502969	0.264375
chr1	25366620	25366942	0.741111	0.649861	0.36713
chr1	25326784	25327124	0.79275	0.74275	0.476167
chr1	24475272	24475872	0.789327	0.669952	0.470609
chr1	24478306	24480218	0.728281	0.576719	0.120286
chr1	25381898	25382592	0.802778	0.658194	0.473241
chr1	25429352	25430132	0.660682	0.512727	0.323712
chr1	25430696	25432292	0.75625	0.56675	0.379417
chr1	25456924	25457388	0.774583	0.567812	0.395139
chr1	25308120	25308388	0.801111	0.535139	0.458241
chr1	25388376	25389218	0.876875	0.713229	0.572083
chr1	25393168	25394260	0.790333	0.631917	0.469611
chr1	25398800	25399238	0.664722	0.460972	0.199537
chr1	25070580	25070906	0.789722	0.629306	0.3775
chr1	25188812	25188944	0.69175	0.493125	0.274083
chr1	25198572	25198640	0.465938	0.750938	0.794792
chr1	25525540	25525584	0.225	0.577031	0.51375
chr1	25912060	25912484	0.795	0.739375	0.326771
chr1	25915516	25915664	0.6865	0.618125	0.334833
chr1	25409222	25410240	0.83375	0.660469	0.511771
chr1	25417636	25418414	0.848333	0.599028	0.471852
chr1	25053348	25053964	0.486923	0.477788	0.125769
